participant,run,trial_index,condition,r_cert,r_uncert,probability,odds,raw_action,choice_uncertain,rt_seconds,choice_included,rt_included
xh8tt6q04,B,63,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,1.8124000000059604,True,True
xh8tt6q04,B,64,L,-20.0,-22.56,0.5,1.0,2.0,1.0,3.4587999999821184,True,True
xh8tt6q04,B,65,L,-10.0,-34.44,0.25,3.0,1.0,0.0,2.8892999999821187,True,True
xh8tt6q04,B,66,L,-20.0,-43.04,0.1,9.0,1.0,0.0,2.3115,True,True
xh8tt6q04,B,67,L,-10.0,-19.310000000000002,0.5,1.0,1.0,0.0,2.4079000000059603,True,True
xh8tt6q04,B,68,L,-10.0,-10.43,0.75,0.3333333333333333,2.0,1.0,1.9805999999940396,True,True
xh8tt6q04,B,69,L,-5.0,-5.01,0.9,0.11111111111111108,2.0,1.0,1.7991000000238417,True,True
xh8tt6q04,B,70,L,-15.0,-16.95,0.1,9.0,2.0,1.0,2.5948999999761586,True,True
xh8tt6q04,B,71,L,-10.0,-28.07,0.5,1.0,1.0,0.0,2.5715999999940395,True,True
xh8tt6q04,B,72,L,-1.0,-1.1300000000000001,0.5,1.0,2.0,1.0,1.9109000000059604,True,True
xh8tt6q04,B,73,L,-5.0,-22.43,0.5,1.0,1.0,0.0,1.5315,True,True
xh8tt6q04,B,74,L,-1.0,-1.01,0.1,9.0,1.0,0.0,2.8479000000059607,True,True
xh8tt6q04,B,75,L,-5.0,-5.01,0.1,9.0,1.0,0.0,2.442300000011921,True,True
xh8tt6q04,B,76,L,-1.0,-9.16,0.5,1.0,1.0,0.0,1.7391999999880792,True,True
xh8tt6q04,B,77,L,-1.0,-34.18,0.1,9.0,1.0,0.0,3.708699999988079,True,True
xh8tt6q04,B,78,L,-1.0,-11.239999999999998,0.25,3.0,1.0,0.0,2.1755,True,True
xh8tt6q04,B,79,L,-20.0,-48.28,0.25,3.0,1.0,0.0,1.562699999988079,True,True
xh8tt6q04,B,80,L,-20.0,-20.01,0.9,0.11111111111111108,2.0,1.0,2.0419000000059606,True,True
xh8tt6q04,B,81,L,-10.0,-21.52,0.1,9.0,1.0,0.0,2.712199999988079,True,True
xh8tt6q04,B,82,L,-20.0,-20.01,0.25,3.0,2.0,1.0,1.389,True,True
xh8tt6q04,B,83,L,-1.0,-1.01,0.25,3.0,2.0,1.0,1.9954000000059604,True,True
xh8tt6q04,B,84,L,-1.0,-1.3800000000000001,0.25,3.0,1.0,0.0,1.8872000000178812,True,True
xh8tt6q04,B,85,L,-10.0,-10.01,0.1,9.0,2.0,1.0,1.9565999999940396,True,True
xh8tt6q04,B,86,L,-5.0,-5.01,0.75,0.3333333333333333,2.0,1.0,1.339,True,True
xh8tt6q04,B,87,L,-10.0,-10.01,0.5,1.0,2.0,1.0,1.6460999999940396,True,True
xh8tt6q04,B,88,L,-1.0,-1.01,0.5,1.0,2.0,1.0,2.213199999988079,True,True
xh8tt6q04,B,89,L,-20.0,-37.54,0.25,3.0,1.0,0.0,2.4541000000238413,True,True
xh8tt6q04,B,90,L,-5.0,-27.52,0.25,3.0,1.0,0.0,2.487300000011921,True,True
xh8tt6q04,B,91,L,-10.0,-53.55,0.1,9.0,1.0,0.0,1.4728000000119208,True,True
xh8tt6q04,B,92,L,-20.0,-35.379999999999995,0.9,0.11111111111111108,1.0,0.0,1.8595,True,True
xh8tt6q04,B,93,L,-20.0,-30.59,0.5,1.0,2.0,1.0,3.184300000011921,True,True
xh8tt6q04,B,94,L,-5.0,-5.07,0.9,0.11111111111111108,2.0,1.0,3.3855,True,True
xh8tt6q04,B,95,L,-1.0,-1.01,0.75,0.3333333333333333,2.0,1.0,2.4410999999940395,True,True
xh8tt6q04,B,96,L,-20.0,-20.01,0.9,0.11111111111111108,2.0,1.0,2.2464000000059605,True,True
xh8tt6q04,B,97,L,-20.0,-20.01,0.5,1.0,2.0,1.0,1.864200000017881,True,True
xh8tt6q04,B,98,L,-20.0,-20.01,0.25,3.0,2.0,1.0,1.4876000000238416,True,True
xh8tt6q04,B,99,L,-5.0,-20.73,0.75,0.3333333333333333,1.0,0.0,3.013,True,True
xh8tt6q04,B,100,L,-5.0,-42.790000000000006,0.1,9.0,1.0,0.0,2.674800000011921,True,True
xh8tt6q04,B,101,R,5.0,25.17,0.75,0.3333333333333333,1.0,0.0,1.5893000000119206,True,True
xh8tt6q04,B,102,R,10.0,109.63,0.1,9.0,1.0,0.0,2.122199999988079,True,True
xh8tt6q04,B,103,R,10.0,10.01,0.1,9.0,1.0,0.0,1.9231999999880791,True,True
xh8tt6q04,B,104,R,1.0,1.01,0.1,9.0,1.0,0.0,1.656,True,True
xh8tt6q04,B,105,R,20.0,20.01,0.5,1.0,1.0,0.0,2.4860999999940394,True,True
xh8tt6q04,B,106,R,1.0,1.4,0.25,3.0,1.0,0.0,2.5475,True,True
xh8tt6q04,B,107,R,1.0,57.230000000000004,0.25,3.0,2.0,1.0,2.9209000000059606,True,True
xh8tt6q04,B,108,R,5.0,33.71,0.25,3.0,2.0,1.0,1.219,True,True
xh8tt6q04,B,109,R,5.0,46.9,0.75,0.3333333333333333,2.0,1.0,1.1960999999940396,True,True
xh8tt6q04,B,110,R,20.0,22.66,0.5,1.0,1.0,0.0,2.324299999982119,True,True
xh8tt6q04,B,111,R,5.0,5.01,0.75,0.3333333333333333,1.0,0.0,2.151200000017881,True,True
xh8tt6q04,B,112,R,10.0,10.01,0.5,1.0,1.0,0.0,2.0645,True,True
xh8tt6q04,B,113,R,10.0,10.01,0.5,1.0,1.0,0.0,1.9933000000119208,True,True
xh8tt6q04,B,114,R,1.0,22.77,0.5,1.0,2.0,1.0,2.481800000011921,True,True
xh8tt6q04,B,115,R,1.0,20.99,0.75,0.3333333333333333,2.0,1.0,1.3465,True,True
xh8tt6q04,B,116,R,1.0,1.01,0.1,9.0,1.0,0.0,2.2579000000059604,True,True
xh8tt6q04,B,117,R,5.0,5.01,0.1,9.0,1.0,0.0,1.6195999999940396,True,True
xh8tt6q04,B,118,R,10.0,10.01,0.25,3.0,1.0,0.0,2.536800000011921,True,True
xh8tt6q04,B,119,R,1.0,1.01,0.5,1.0,1.0,0.0,2.9984000000059603,True,True
xh8tt6q04,B,120,R,10.0,21.97,0.1,9.0,2.0,1.0,4.027700000017881,True,True
xh8tt6q04,B,121,R,1.0,1.1300000000000001,0.5,1.0,1.0,0.0,3.7158999999761586,True,True
xh8tt6q04,B,122,R,5.0,5.01,0.25,3.0,1.0,0.0,2.0044000000059605,True,True
xh8tt6q04,B,123,R,20.0,20.89,0.75,0.3333333333333333,2.0,1.0,1.8880999999940395,True,True
xh8tt6q04,B,124,R,20.0,83.8,0.25,3.0,2.0,1.0,1.2519000000059604,True,True
xh8tt6q04,B,125,R,1.0,1.01,0.25,3.0,1.0,0.0,1.7903000000119207,True,True
xh8tt6q04,B,126,R,5.0,45.57,0.9,0.11111111111111108,2.0,1.0,2.0897999999821186,True,True
xh8tt6q04,B,127,R,20.0,54.690000000000005,0.25,3.0,2.0,1.0,1.351199999988079,True,True
xh8tt6q04,B,128,R,1.0,1.01,0.25,3.0,1.0,0.0,1.2589000000059605,True,True
xh8tt6q04,B,129,R,20.0,39.68,0.9,0.11111111111111108,2.0,1.0,1.1610999999940395,True,True
xh8tt6q04,B,130,R,10.0,10.01,0.75,0.3333333333333333,1.0,0.0,1.1095999999940396,True,True
xh8tt6q04,B,131,R,20.0,20.01,0.25,3.0,1.0,0.0,1.329699999988079,True,True
xh8tt6q04,B,132,R,1.0,1.01,0.75,0.3333333333333333,1.0,0.0,1.2057999999821187,True,True
xh8tt6q04,B,133,R,10.0,30.39,0.75,0.3333333333333333,2.0,1.0,1.507,True,True
xh8tt6q04,B,134,R,10.0,10.15,0.9,0.11111111111111108,1.0,0.0,1.6555,True,True
xh8tt6q04,B,135,R,10.0,50.65,0.9,0.11111111111111108,2.0,1.0,1.9223000000119208,True,True
xh8tt6q04,B,136,R,1.0,1.01,0.75,0.3333333333333333,1.0,0.0,2.1117000000178807,True,True
xh8tt6q04,B,137,R,5.0,5.01,0.9,0.11111111111111108,1.0,0.0,2.0964000000059606,True,True
xh8tt6q04,B,138,R,10.0,13.99,0.25,3.0,1.0,0.0,2.2879000000059606,True,True
xh8tt6q04,B,139,R,5.0,5.01,0.75,0.3333333333333333,1.0,0.0,1.1039000000059604,True,True
xh8tt6q04,B,140,R,5.0,5.01,0.9,0.11111111111111108,1.0,0.0,1.101299999982119,True,True
xh8tt6q04,B,141,R,10.0,11.33,0.5,1.0,1.0,0.0,1.1768000000119208,True,True
xh8tt6q04,B,142,R,20.0,20.01,0.25,3.0,1.0,0.0,1.1665999999940395,True,True
xh8tt6q04,B,143,R,5.0,5.659999999999999,0.5,1.0,1.0,0.0,1.3845999999940395,True,True
xh8tt6q04,B,144,R,20.0,20.01,0.9,0.11111111111111108,1.0,0.0,2.039,True,True
xh8tt6q04,B,145,R,20.0,43.93,0.1,9.0,2.0,1.0,1.7419000000059606,True,True
xh8tt6q04,B,146,R,1.0,42.720000000000006,0.75,0.3333333333333333,2.0,1.0,2.5756000000238415,True,True
xh8tt6q04,B,147,R,10.0,29.53,0.9,0.11111111111111108,2.0,1.0,2.2715,True,True
xh8tt6q04,B,148,R,5.0,5.01,0.25,3.0,1.0,0.0,1.1795,True,True
xh8tt6q04,B,149,R,20.0,60.790000000000006,0.9,0.11111111111111108,2.0,1.0,1.0716000000238417,True,True
xh8tt6q04,B,150,R,20.0,20.3,0.9,0.11111111111111108,1.0,0.0,1.9379000000059605,True,True
xh8tt6q04,B,151,L,-20.0,-36.37,0.75,0.3333333333333333,1.0,0.0,4.474,True,True
xh8tt6q04,B,152,L,-1.0,-1.04,0.75,0.3333333333333333,1.0,0.0,1.878,True,True
xh8tt6q04,B,153,L,-10.0,-10.01,0.25,3.0,2.0,1.0,2.903,True,True
xh8tt6q04,B,154,L,-1.0,-17.479999999999997,0.1,9.0,1.0,0.0,2.5695999999940393,True,True
xh8tt6q04,B,155,L,-5.0,-5.01,0.5,1.0,2.0,1.0,2.1255,True,True
xh8tt6q04,B,156,L,-20.0,-20.01,0.5,1.0,2.0,1.0,1.33,True,True
xh8tt6q04,B,157,L,-1.0,-1.01,0.75,0.3333333333333333,2.0,1.0,1.9108000000119207,True,True
xh8tt6q04,B,158,L,-5.0,-6.92,0.25,3.0,2.0,1.0,2.9893000000119208,True,True
xh8tt6q04,B,159,L,-10.0,-13.84,0.25,3.0,2.0,1.0,1.9987999999821189,True,True
xh8tt6q04,B,160,L,-20.0,-20.85,0.75,0.3333333333333333,2.0,1.0,2.0465,True,True
xh8tt6q04,B,161,L,-15.0,-16.95,0.1,9.0,2.0,1.0,1.7559000000059604,True,True
xh8tt6q04,B,162,L,-20.0,-39.349999999999994,0.5,1.0,1.0,0.0,2.4415,True,True
xh8tt6q04,B,163,L,-1.0,-16.110000000000003,0.9,0.11111111111111108,1.0,0.0,2.360800000011921,True,True
xh8tt6q04,B,164,L,-20.0,-27.51,0.9,0.11111111111111108,1.0,0.0,2.0423000000119207,True,True
xh8tt6q04,B,165,L,-5.0,-12.639999999999999,0.75,0.3333333333333333,1.0,0.0,2.937800000011921,True,True
xh8tt6q04,B,166,L,-1.0,-8.47,0.75,0.3333333333333333,1.0,0.0,1.581699999988079,True,True
xh8tt6q04,B,167,L,-5.0,-5.01,0.9,0.11111111111111108,2.0,1.0,2.4935,True,True
xh8tt6q04,B,168,L,-5.0,-5.64,0.5,1.0,2.0,1.0,1.5704000000059604,True,True
xh8tt6q04,B,169,L,-5.0,-5.01,0.25,3.0,2.0,1.0,1.671,True,True
xh8tt6q04,B,170,L,-10.0,-23.7,0.25,3.0,1.0,0.0,2.8765999999940397,True,True
xh8tt6q04,B,171,L,-10.0,-17.85,0.75,0.3333333333333333,1.0,0.0,2.6363999999761587,True,True
xh8tt6q04,B,172,L,-10.0,-25.24,0.9,0.11111111111111108,1.0,0.0,1.872,True,True
xh8tt6q04,B,173,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,1.9718000000119207,True,True
xh8tt6q04,B,174,L,-1.0,-16.56,0.75,0.3333333333333333,1.0,0.0,2.616199999988079,True,True
xh8tt6q04,B,175,L,-1.0,-17.919999999999998,0.5,1.0,1.0,0.0,1.225200000017881,True,True
xh8tt6q04,B,176,L,-5.0,-10.76,0.1,9.0,2.0,1.0,4.37759999999404,True,True
xh8tt6q04,B,177,L,-1.0,-1.01,0.5,1.0,2.0,1.0,2.118,True,True
xh8tt6q04,B,178,L,-5.0,-13.67,0.5,1.0,2.0,1.0,3.076200000017881,True,True
xh8tt6q04,B,179,L,-10.0,-10.01,0.75,0.3333333333333333,2.0,1.0,2.885,True,True
xh8tt6q04,B,180,L,-20.0,-75.06,0.1,9.0,1.0,0.0,2.674,True,True
xh8tt6q04,B,181,L,-5.0,-12.29,0.9,0.11111111111111108,1.0,0.0,1.9975999999940395,True,True
xh8tt6q04,B,182,L,-1.0,-2.15,0.1,9.0,2.0,1.0,2.6825999999940398,True,True
xh8tt6q04,B,183,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,1.9268000000119208,True,True
xh8tt6q04,B,184,L,-20.0,-20.01,0.1,9.0,2.0,1.0,1.6732000000178813,True,True
xh8tt6q04,B,185,L,-20.0,-27.71,0.1,9.0,2.0,1.0,2.2557999999821186,True,True
xh8tt6q04,B,186,L,-5.0,-20.17,0.9,0.11111111111111108,1.0,0.0,1.6330999999940394,True,True
xh8tt6q04,B,187,L,-1.0,-8.239999999999998,0.9,0.11111111111111108,1.0,0.0,3.060200000017881,True,True
xh8tt6q04,B,188,L,-1.0,-21.979999999999997,0.25,3.0,1.0,0.0,1.8060999999940395,True,True
xh8tt6q04,B,189,L,-5.0,-26.09,0.1,9.0,1.0,0.0,2.8004000000059603,True,True
xh8tt6q04,B,190,L,-5.0,-5.01,0.25,3.0,2.0,1.0,2.2535999999940395,True,True
xh8tt6q04,B,191,L,-10.0,-10.01,0.9,0.11111111111111108,2.0,1.0,1.6895,True,True
xh8tt6q04,B,192,L,-20.0,-27.68,0.25,3.0,2.0,1.0,1.8785999999940395,True,True
xh8tt6q04,B,193,L,-20.0,-28.279999999999998,0.75,0.3333333333333333,2.0,1.0,2.3230999999940396,True,True
xh8tt6q04,B,194,L,-5.0,-5.21,0.75,0.3333333333333333,2.0,1.0,1.972699999988079,True,True
xh8tt6q04,B,195,L,-10.0,-36.839999999999996,0.1,9.0,1.0,0.0,2.560899999976159,True,True
xh8tt6q04,B,196,L,-10.0,-10.01,0.9,0.11111111111111108,2.0,1.0,2.2275,True,True
xh8tt6q04,B,197,L,-10.0,-10.01,0.75,0.3333333333333333,2.0,1.0,1.822699999988079,True,True
xh8tt6q04,B,198,L,-5.0,-16.779999999999998,0.25,3.0,2.0,1.0,2.8630999999940396,True,True
xh8tt6q04,B,199,L,-5.0,-5.01,0.5,1.0,2.0,1.0,1.3160999999940395,True,True
xh8tt6q04,B,200,L,-20.0,-20.01,0.75,0.3333333333333333,2.0,1.0,1.875,True,True
xq3i744zg,A,1,L,-1.0,-10.0,0.25,3.0,1.0,0.0,1.6554000000954,True,True
xq3i744zg,A,2,L,-5.0,-50.0,0.25,3.0,2.0,1.0,2.5153000001906998,True,True
xq3i744zg,A,3,L,-5.0,-6.5,0.25,3.0,1.0,0.0,2.9569000000954,True,True
xq3i744zg,A,4,L,-20.0,-20.22,0.9,0.11111111111111108,1.0,0.0,3.5159000000954004,True,True
xq3i744zg,A,5,L,-1.0,-2.0,0.5,1.0,1.0,0.0,2.8845,True,True
xq3i744zg,A,6,L,-1.0,-4.33,0.75,0.3333333333333333,1.0,0.0,2.0761999998093,True,True
xq3i744zg,A,7,L,-20.0,-22.22,0.9,0.11111111111111108,1.0,0.0,2.0850999999046,True,True
xq3i744zg,A,8,L,-10.0,-280.0,0.1,9.0,2.0,1.0,2.372,True,True
xq3i744zg,A,9,L,-10.0,-10.33,0.75,0.3333333333333333,1.0,0.0,3.2603000001907,True,True
xq3i744zg,A,10,L,-50.0,-51.67,0.75,0.3333333333333333,2.0,1.0,3.4200999999046,True,True
xq3i744zg,A,11,L,-50.0,-500.0,0.25,3.0,1.0,0.0,3.9320999999046,True,True
xq3i744zg,A,12,L,-5.0,-140.0,0.1,9.0,2.0,1.0,1.2135999999046,True,True
xq3i744zg,A,13,L,-20.0,-200.0,0.25,3.0,2.0,1.0,3.7469000000954003,True,True
xq3i744zg,A,14,L,-1.0,-1.33,0.75,0.3333333333333333,2.0,1.0,2.1558000001907,True,True
xq3i744zg,A,15,L,-1.0,-2.11,0.9,0.11111111111111108,1.0,0.0,1.7860999999046,True,True
xq3i744zg,A,16,L,-50.0,-55.0,0.5,1.0,1.0,0.0,3.3222999997138993,True,True
xq3i744zg,A,17,L,-1.0,-2.0,0.75,0.3333333333333333,1.0,0.0,2.5117000002861,True,True
xq3i744zg,A,18,L,-20.0,-80.0,0.5,1.0,1.0,0.0,3.8405999999045997,True,True
xq3i744zg,A,19,L,-50.0,-55.56,0.9,0.11111111111111108,1.0,0.0,5.092,True,True
xq3i744zg,A,20,L,-50.0,-4550.0,0.1,9.0,2.0,1.0,1.3349000000953999,True,True
xq3i744zg,A,21,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,2.4209000000954,True,True
xq3i744zg,A,22,L,-10.0,-13.33,0.9,0.11111111111111108,2.0,1.0,2.9489000000954,True,True
xq3i744zg,A,23,L,-5.0,-20.0,0.25,3.0,2.0,1.0,2.1985,True,True
xq3i744zg,A,24,L,-5.0,-20.0,0.5,1.0,1.0,0.0,2.368,True,True
xq3i744zg,A,25,L,-50.0,-100.0,0.5,1.0,1.0,0.0,2.2679000000954,True,True
xq3i744zg,A,26,L,-10.0,-13.0,0.25,3.0,2.0,1.0,2.4191999998093,True,True
xq3i744zg,A,27,L,-50.0,-66.66999999999999,0.9,0.11111111111111108,1.0,0.0,1.8794000000953999,True,True
xq3i744zg,A,28,L,-20.0,-22.0,0.5,1.0,2.0,1.0,2.9778000001906997,True,True
xq3i744zg,A,29,L,-10.0,-19.0,0.1,9.0,2.0,1.0,1.662,True,True
xq3i744zg,A,30,L,-1.0,-10.0,0.1,9.0,2.0,1.0,1.4835999999046001,True,True
xq3i744zg,A,31,L,-20.0,-220.0,0.5,1.0,1.0,0.0,2.8603000001907,True,True
xq3i744zg,A,32,L,-10.0,-100.0,0.1,9.0,2.0,1.0,2.7965999999045996,True,True
xq3i744zg,A,33,L,-10.0,-10.11,0.9,0.11111111111111108,2.0,1.0,2.3007000002861,True,True
xq3i744zg,A,34,L,-1.0,-91.0,0.1,9.0,2.0,1.0,0.99069999980927,True,True
xq3i744zg,A,35,L,-10.0,-110.0,0.5,1.0,1.0,0.0,2.9685,True,True
xq3i744zg,A,36,L,-10.0,-20.0,0.5,1.0,1.0,0.0,1.877,True,True
xq3i744zg,A,37,L,-5.0,-10.56,0.9,0.11111111111111108,1.0,0.0,1.6557999997139,True,True
xq3i744zg,A,38,L,-10.0,-100.0,0.25,3.0,1.0,0.0,2.9538000001906997,True,True
xq3i744zg,A,39,L,-20.0,-26.0,0.25,3.0,2.0,1.0,3.1405,True,True
xq3i744zg,A,40,L,-1.0,-11.0,0.5,1.0,1.0,0.0,1.5055999999046001,True,True
xq3i744zg,A,41,L,-10.0,-13.33,0.75,0.3333333333333333,1.0,0.0,1.9346999998092997,True,True
xq3i744zg,A,42,L,-10.0,-21.110000000000003,0.9,0.11111111111111108,1.0,0.0,2.8405999999045997,True,True
xq3i744zg,A,43,L,-20.0,-26.67,0.9,0.11111111111111108,1.0,0.0,2.7809000000954,True,True
xq3i744zg,A,44,L,-1.0,-1.1,0.5,1.0,2.0,1.0,2.0677999997138996,True,True
xq3i744zg,A,45,L,-10.0,-11.0,0.5,1.0,2.0,1.0,3.5645,True,True
xq3i744zg,A,46,L,-10.0,-910.0,0.1,9.0,2.0,1.0,2.2144000000954,True,True
xq3i744zg,A,47,L,-1.0,-1.3,0.25,3.0,2.0,1.0,1.8405999999046,True,True
xq3i744zg,A,48,L,-5.0,-50.0,0.1,9.0,1.0,0.0,2.0235,True,True
xq3i744zg,A,49,L,-20.0,-1820.0,0.1,9.0,2.0,1.0,1.4387000002861001,True,True
xq3i744zg,A,50,L,-50.0,-1550.0,0.25,3.0,2.0,1.0,1.8208000001907,True,True
xq3i744zg,A,51,R,5.0,20.0,0.25,3.0,2.0,1.0,3.4547000002861,True,True
xq3i744zg,A,52,R,10.0,40.0,0.5,1.0,2.0,1.0,2.8200999999046,True,True
xq3i744zg,A,53,R,10.0,100.0,0.25,3.0,2.0,1.0,5.376199999809301,True,True
xq3i744zg,A,54,R,5.0,6.67,0.75,0.3333333333333333,2.0,1.0,1.6681999998092998,True,True
xq3i744zg,A,55,R,1.0,10.0,0.1,9.0,1.0,0.0,1.5006000003814999,True,True
xq3i744zg,A,56,R,5.0,455.0,0.1,9.0,1.0,0.0,2.2285,True,True
xq3i744zg,A,57,R,50.0,51.67,0.75,0.3333333333333333,1.0,0.0,2.1155999999046,True,True
xq3i744zg,A,58,R,50.0,55.56,0.9,0.11111111111111108,1.0,0.0,1.7185,True,True
xq3i744zg,A,59,R,5.0,9.5,0.1,9.0,1.0,0.0,3.805,True,True
xq3i744zg,A,60,R,50.0,100.0,0.5,1.0,2.0,1.0,2.4365,True,True
xq3i744zg,A,61,R,10.0,21.110000000000003,0.9,0.11111111111111108,2.0,1.0,3.4905,True,True
xq3i744zg,A,62,R,1.0,10.0,0.25,3.0,1.0,0.0,2.89,True,True
xq3i744zg,A,63,R,5.0,5.56,0.9,0.11111111111111108,1.0,0.0,2.3287000002861,True,True
xq3i744zg,A,64,R,1.0,1.01,0.9,0.11111111111111108,2.0,1.0,2.6995999999045996,True,True
xq3i744zg,A,65,R,1.0,1.33,0.9,0.11111111111111108,1.0,0.0,5.0445999999046,True,True
xq3i744zg,A,66,R,5.0,5.5,0.5,1.0,1.0,0.0,1.5725999999046,True,True
xq3i744zg,A,67,R,10.0,110.0,0.5,1.0,2.0,1.0,2.6056000003815,True,True
xq3i744zg,A,68,R,1.0,1.1,0.5,1.0,1.0,0.0,2.9002999997138996,True,True
xq3i744zg,A,69,R,10.0,20.0,0.5,1.0,1.0,0.0,5.890300000190701,True,True
xq3i744zg,A,70,R,50.0,1550.0,0.25,3.0,1.0,0.0,1.3976999998092996,True,True
xq3i744zg,A,71,R,50.0,95.0,0.1,9.0,1.0,0.0,1.3573999996184998,True,True
xq3i744zg,A,72,R,5.0,50.0,0.1,9.0,1.0,0.0,2.1177000002861,True,True
xq3i744zg,A,73,R,10.0,19.0,0.1,9.0,1.0,0.0,2.2124000000954003,True,True
xq3i744zg,A,74,R,50.0,200.0,0.25,3.0,1.0,0.0,4.4088000001907,True,True
xq3i744zg,A,75,R,5.0,155.0,0.25,3.0,1.0,0.0,2.2205999999046,True,True
xq3i744zg,A,76,R,1.0,4.0,0.25,3.0,1.0,0.0,2.6520999999045998,True,True
xq3i744zg,A,77,R,10.0,310.0,0.25,3.0,1.0,0.0,2.0292999997139,True,True
xq3i744zg,A,78,R,10.0,280.0,0.1,9.0,1.0,0.0,2.6199000000954,True,True
xq3i744zg,A,79,R,10.0,13.33,0.75,0.3333333333333333,1.0,0.0,1.3141000003815,True,True
xq3i744zg,A,80,R,10.0,20.0,0.75,0.3333333333333333,2.0,1.0,2.213,True,True
xq3i744zg,A,81,R,5.0,20.0,0.5,1.0,2.0,1.0,2.2206999998093,True,True
xq3i744zg,A,82,R,20.0,20.67,0.75,0.3333333333333333,1.0,0.0,2.0109000000954,True,True
xq3i744zg,A,83,R,20.0,38.0,0.1,9.0,1.0,0.0,1.2287000002861,True,True
xq3i744zg,A,84,R,10.0,10.33,0.75,0.3333333333333333,1.0,0.0,1.4695,True,True
xq3i744zg,A,85,R,50.0,500.0,0.1,9.0,1.0,0.0,1.7901999998092997,True,True
xq3i744zg,A,86,R,20.0,26.67,0.75,0.3333333333333333,1.0,0.0,1.2915999999046,True,True
xq3i744zg,A,87,R,10.0,40.0,0.25,3.0,1.0,0.0,1.0769000000953999,True,True
xq3i744zg,A,88,R,50.0,550.0,0.5,1.0,2.0,1.0,2.2209000000954,True,True
xq3i744zg,A,89,R,10.0,13.33,0.9,0.11111111111111108,1.0,0.0,0.7892999997139,True,True
xq3i744zg,A,90,R,20.0,220.0,0.5,1.0,1.0,0.0,1.3161999998092997,True,True
xq3i744zg,A,91,R,50.0,105.56,0.9,0.11111111111111108,2.0,1.0,0.9593000001907298,True,True
xq3i744zg,A,92,R,10.0,11.0,0.5,1.0,1.0,0.0,1.9748999996184997,True,True
xq3i744zg,A,93,R,20.0,40.0,0.75,0.3333333333333333,1.0,0.0,0.7646999998092701,True,True
xq3i744zg,A,94,R,5.0,6.5,0.25,3.0,1.0,0.0,0.7497999997139,True,True
xq3i744zg,A,95,R,20.0,560.0,0.1,9.0,1.0,0.0,1.605,True,True
xq3i744zg,A,96,R,20.0,86.66999999999999,0.75,0.3333333333333333,2.0,1.0,1.7325,True,True
xq3i744zg,A,97,R,5.0,21.67,0.75,0.3333333333333333,2.0,1.0,2.4289000000954,True,True
xq3i744zg,A,98,R,50.0,200.0,0.5,1.0,1.0,0.0,2.0536999998093,True,True
xq3i744zg,A,99,R,1.0,11.0,0.5,1.0,1.0,0.0,1.5567999997139,True,True
xq3i744zg,A,100,R,5.0,10.0,0.75,0.3333333333333333,2.0,1.0,5.172300000190701,True,True
xq3i744zg,A,101,L,-10.0,-43.33,0.75,0.3333333333333333,1.0,0.0,2.5030999999045997,True,True
xq3i744zg,A,102,L,-5.0,-455.0,0.1,9.0,1.0,0.0,1.6286000003815,True,True
xq3i744zg,A,103,L,-1.0,-28.0,0.1,9.0,1.0,0.0,1.3089000000953999,True,True
xq3i744zg,A,104,L,-50.0,-100.0,0.75,0.3333333333333333,1.0,0.0,1.9563000001907,True,True
xq3i744zg,A,105,L,-5.0,-10.0,0.75,0.3333333333333333,1.0,0.0,2.3882000002861,True,True
xq3i744zg,A,106,L,-10.0,-310.0,0.25,3.0,1.0,0.0,1.861,True,True
xq3i744zg,A,107,L,-20.0,-86.66999999999999,0.75,0.3333333333333333,1.0,0.0,1.2528000001907,True,True
xq3i744zg,A,108,L,-50.0,-1400.0,0.1,9.0,2.0,1.0,2.0205999999046003,True,True
xq3i744zg,A,109,L,-5.0,-5.5,0.5,1.0,1.0,0.0,1.8514000000953998,True,True
xq3i744zg,A,110,L,-1.0,-1.11,0.9,0.11111111111111108,2.0,1.0,1.6045,True,True
xq3i744zg,A,111,L,-50.0,-200.0,0.25,3.0,1.0,0.0,1.3807000002861,True,True
xq3i744zg,A,112,L,-50.0,-50.56,0.9,0.11111111111111108,2.0,1.0,2.1891999998093,True,True
xq3i744zg,A,113,L,-10.0,-20.0,0.75,0.3333333333333333,1.0,0.0,4.0535999999046,True,True
xq3i744zg,A,114,L,-50.0,-500.0,0.1,9.0,2.0,1.0,2.0452000002861,True,True
xq3i744zg,A,115,L,-1.0,-1.03,0.75,0.3333333333333333,2.0,1.0,1.5152999997139,True,True
xq3i744zg,A,116,L,-20.0,-40.0,0.5,1.0,1.0,0.0,4.8126999998093005,True,True
xq3i744zg,A,117,L,-5.0,-5.17,0.75,0.3333333333333333,2.0,1.0,1.6366999998092997,True,True
xq3i744zg,A,118,L,-50.0,-200.0,0.5,1.0,1.0,0.0,2.2375,True,True
xq3i744zg,A,119,L,-20.0,-620.0,0.25,3.0,1.0,0.0,0.42840000009537,True,True
xq3i744zg,A,120,L,-10.0,-40.0,0.25,3.0,1.0,0.0,1.317,True,True
xq3i744zg,A,121,L,-10.0,-40.0,0.5,1.0,1.0,0.0,1.8851999998092996,True,True
