generating_model,replicate,sample_kind,participant,run,fitted_model,fit_success,condition,run_b_rt_mlpd,n_rt,out_of_support_trial_fraction,n_in_support,n_out_of_support,in_support_rt_mlpd,out_of_support_rt_mlpd
M1,36,nominal,M1_nominal_0036,B,M1,True,L,-2.135766916864256,100,0.0,100,0,-2.135766916864256,
M1,36,nominal,M1_nominal_0036,B,M2,True,R,-1.7002761789858798,100,0.06,94,6,-1.679388285386072,-2.0275198453828653
M1,36,nominal,M1_nominal_0036,B,M2,True,L,-2.134783187730075,100,0.0,100,0,-2.134783187730075,
M1,36,nominal,M1_nominal_0036,B,M3,True,R,-1.6967402966876386,100,0.0,100,0,-1.6967402966876386,
M1,36,nominal,M1_nominal_0036,B,M3,True,L,-2.135874106738523,100,0.0,100,0,-2.135874106738523,
M1,37,nominal,M1_nominal_0037,B,M1,True,R,-1.0057014949302394,100,0.01,99,1,-1.0101574346600692,-0.5645634616770776
M1,37,nominal,M1_nominal_0037,B,M1,True,L,-1.0776480100278252,100,0.0,100,0,-1.0776480100278252,
M1,37,nominal,M1_nominal_0037,B,M2,True,R,-1.0040961836432085,100,0.01,99,1,-1.008957595910837,-0.5228163691479716
M1,37,nominal,M1_nominal_0037,B,M2,True,L,-1.0660992948486545,100,0.0,100,0,-1.0660992948486545,
M1,37,nominal,M1_nominal_0037,B,M3,True,R,-1.0075965613937143,100,0.0,100,0,-1.0075965613937143,
M1,37,nominal,M1_nominal_0037,B,M3,True,L,-1.0761624451229563,100,0.02,98,2,-1.0743196647188393,-1.1664586849246874
M1,38,nominal,M1_nominal_0038,B,M1,True,R,-1.9259532607142997,100,0.04,96,4,-1.9319423154760555,-1.782215946432158
M1,38,nominal,M1_nominal_0038,B,M1,True,L,-2.742648852643743,100,0.01,99,1,-2.705210801708893,-6.449015895193954
M1,38,nominal,M1_nominal_0038,B,M2,True,R,-1.928648157442438,100,0.06,94,6,-1.9300253722186196,-1.9070717926155936
M1,38,nominal,M1_nominal_0038,B,M2,True,L,-2.7472449744768013,100,0.0,100,0,-2.7472449744768013,
M1,38,nominal,M1_nominal_0038,B,M3,True,R,-1.9276087105670063,100,0.02,98,2,-1.9445399082235868,-1.0979800253945622
M1,38,nominal,M1_nominal_0038,B,M3,True,L,-2.7436775396252386,100,0.01,99,1,-2.7441659666491636,-2.695323264256658
M1,39,nominal,M1_nominal_0039,B,M1,True,R,-1.3753780025776496,100,0.01,99,1,-1.3771052765298226,-1.2043778813125217
M1,39,nominal,M1_nominal_0039,B,M1,True,L,-1.80700168494165,100,0.05,95,5,-1.8058415774845422,-1.829043726626687
M1,39,nominal,M1_nominal_0039,B,M2,True,R,-1.3731509282396388,100,0.02,98,2,-1.3799454716833224,-1.0402182994991365
M1,39,nominal,M1_nominal_0039,B,M2,True,L,-1.8027173265881107,100,0.06,94,6,-1.8064736244955233,-1.7438686593719843
M1,39,nominal,M1_nominal_0039,B,M3,True,R,-1.3763998984752828,100,0.0,100,0,-1.3763998984752828,
M1,39,nominal,M1_nominal_0039,B,M3,True,L,-1.8076662786957725,100,0.0,100,0,-1.8076662786957725,
M1,40,nominal,M1_nominal_0040,B,M1,True,R,-1.2854932496718734,100,0.0,100,0,-1.2854932496718734,
M1,40,nominal,M1_nominal_0040,B,M1,True,L,-1.5576441554861638,100,0.0,100,0,-1.5576441554861638,
M1,40,nominal,M1_nominal_0040,B,M2,True,R,-1.2908733089524076,100,0.0,100,0,-1.2908733089524076,
M1,40,nominal,M1_nominal_0040,B,M2,True,L,-1.559779688110073,100,0.0,100,0,-1.559779688110073,
M1,40,nominal,M1_nominal_0040,B,M3,True,R,-1.289366146141513,100,0.0,100,0,-1.289366146141513,
M1,40,nominal,M1_nominal_0040,B,M3,True,L,-1.5561352189225843,100,0.0,100,0,-1.5561352189225843,
M1,41,nominal,M1_nominal_0041,B,M1,True,R,-1.246097016543169,100,0.0,100,0,-1.246097016543169,
M1,41,nominal,M1_nominal_0041,B,M1,True,L,-1.302593158795509,100,0.12,88,12,-1.1642952958414832,-2.3167774871250324
M1,41,nominal,M1_nominal_0041,B,M2,True,R,-1.2724365252334073,100,0.0,100,0,-1.2724365252334073,
M1,41,nominal,M1_nominal_0041,B,M2,True,L,-14.176845600953431,100,0.27,73,27,-1.3574364730675363,-48.836729539311605
M1,41,nominal,M1_nominal_0041,B,M3,True,R,-1.245834990103746,100,0.0,100,0,-1.245834990103746,
M1,41,nominal,M1_nominal_0041,B,M3,True,L,-0.9478740230623353,100,0.02,98,2,-0.9526679804400531,-0.7129701115541613
M1,42,nominal,M1_nominal_0042,B,M1,True,R,-1.49041235416487,100,0.01,99,1,-1.4850313961954953,-2.023127193132943
M1,42,nominal,M1_nominal_0042,B,M1,True,L,-1.7439805252009968,100,0.0,100,0,-1.7439805252009968,
M1,42,nominal,M1_nominal_0042,B,M2,True,R,-1.493876745764708,100,0.0,100,0,-1.493876745764708,
M1,42,nominal,M1_nominal_0042,B,M2,True,L,-1.749993092296562,100,0.0,100,0,-1.749993092296562,
M1,42,nominal,M1_nominal_0042,B,M3,True,R,-1.4918173067314249,100,0.0,100,0,-1.4918173067314249,
M1,42,nominal,M1_nominal_0042,B,M3,True,L,-1.7561233037771709,100,0.0,100,0,-1.7561233037771709,
M1,43,nominal,M1_nominal_0043,B,M1,True,R,-1.1089508432077526,100,0.18,82,18,-1.0641820914363433,-1.3128973790552836
M1,43,nominal,M1_nominal_0043,B,M1,True,L,-1.2900212481307252,100,0.03,97,3,-1.2804617658039315,-1.5991111766970565
M1,43,nominal,M1_nominal_0043,B,M2,True,R,-1.0790989868834717,100,0.08,92,8,-1.0895245176608102,-0.9592053829440776
M1,43,nominal,M1_nominal_0043,B,M2,True,L,-1.3058434500770049,100,0.02,98,2,-1.2994036774882591,-1.6213923069255458
M1,43,nominal,M1_nominal_0043,B,M3,True,R,-1.108585066916045,100,0.0,100,0,-1.108585066916045,
M1,43,nominal,M1_nominal_0043,B,M3,True,L,-1.286770222620338,100,0.0,100,0,-1.286770222620338,
M1,44,nominal,M1_nominal_0044,B,M1,True,R,-0.34064176636992366,100,0.38,62,38,-0.4373363138972076,-0.18287697829909155
M1,44,nominal,M1_nominal_0044,B,M1,True,L,-1.03457503861368,100,0.01,99,1,-1.0396035781081336,-0.5367496286627504
M1,44,nominal,M1_nominal_0044,B,M2,True,R,-41.97941219555273,100,0.44,56,44,-0.5570972328164902,-94.69872214812614
M1,44,nominal,M1_nominal_0044,B,M2,True,L,-1.0221639906231617,100,0.0,100,0,-1.0221639906231617,
M1,44,nominal,M1_nominal_0044,B,M3,True,R,-0.19357962986259544,100,0.31,69,31,-0.38980258958900993,0.24317469985103696
M1,44,nominal,M1_nominal_0044,B,M3,True,L,-1.0354847182782434,100,0.0,100,0,-1.0354847182782434,
M1,45,nominal,M1_nominal_0045,B,M1,True,R,-1.85858636027418,100,0.04,96,4,-1.8425841942950356,-2.2426383437736463
M1,45,nominal,M1_nominal_0045,B,M1,True,L,-1.854497994874074,100,0.0,100,0,-1.854497994874074,
M1,45,nominal,M1_nominal_0045,B,M2,True,R,-1.8597252289458897,100,0.01,99,1,-1.844520346505413,-3.3650085905530984
M1,45,nominal,M1_nominal_0045,B,M2,True,L,-1.8540586106002506,100,0.0,100,0,-1.8540586106002506,
M1,45,nominal,M1_nominal_0045,B,M3,True,R,-1.8586358667172178,100,0.0,100,0,-1.8586358667172178,
M1,45,nominal,M1_nominal_0045,B,M3,True,L,-1.8556154217601386,100,0.0,100,0,-1.8556154217601386,
M1,46,nominal,M1_nominal_0046,B,M1,True,R,-1.0006584314597515,100,0.0,100,0,-1.0006584314597515,
M1,46,nominal,M1_nominal_0046,B,M1,True,L,-1.022493187646198,100,0.0,100,0,-1.022493187646198,
M1,46,nominal,M1_nominal_0046,B,M2,True,R,-1.004606024513205,100,0.0,100,0,-1.004606024513205,
M1,46,nominal,M1_nominal_0046,B,M2,True,L,-1.014265516285358,100,0.0,100,0,-1.014265516285358,
M1,46,nominal,M1_nominal_0046,B,M3,True,R,-0.992749195316363,100,0.02,98,2,-0.9971732211901235,-0.7759719275020991
M1,46,nominal,M1_nominal_0046,B,M3,True,L,-1.02415861192449,100,0.0,100,0,-1.02415861192449,
M1,47,nominal,M1_nominal_0047,B,M1,True,R,-1.286432806526614,100,0.0,100,0,-1.286432806526614,
M1,47,nominal,M1_nominal_0047,B,M1,True,L,-1.0598232415165247,100,0.2,80,20,-1.252835582394383,-0.28777387800509224
M1,47,nominal,M1_nominal_0047,B,M2,True,R,-1.274933482817721,100,0.0,100,0,-1.274933482817721,
M1,47,nominal,M1_nominal_0047,B,M2,True,L,-3.438311793460386,100,0.21,79,21,-1.169206056953831,-11.974471468889808
M1,47,nominal,M1_nominal_0047,B,M3,True,R,-1.277245930326003,100,0.0,100,0,-1.277245930326003,
M1,47,nominal,M1_nominal_0047,B,M3,True,L,-1.2009072112111152,100,0.03,97,3,-1.2333430256715856,-0.15214921032257747
M1,48,nominal,M1_nominal_0048,B,M1,True,R,-1.255121202839107,100,0.0,100,0,-1.255121202839107,
M1,48,nominal,M1_nominal_0048,B,M1,True,L,-1.4273281895674361,100,0.05,95,5,-1.4187536097383873,-1.5902452063193713
M1,48,nominal,M1_nominal_0048,B,M2,True,R,-1.2594891857652355,100,0.0,100,0,-1.2594891857652355,
M1,48,nominal,M1_nominal_0048,B,M2,True,L,-1.426391661588001,100,0.04,96,4,-1.4315831991474017,-1.301794760162388
M1,48,nominal,M1_nominal_0048,B,M3,True,R,-1.2514370832434998,100,0.0,100,0,-1.2514370832434998,
M1,48,nominal,M1_nominal_0048,B,M3,True,L,-1.4297662382981255,100,0.0,100,0,-1.4297662382981255,
M1,49,nominal,M1_nominal_0049,B,M1,True,R,-1.21224038987362,100,0.0,100,0,-1.21224038987362,
M1,49,nominal,M1_nominal_0049,B,M1,True,L,-1.3545062988838057,100,0.0,100,0,-1.3545062988838057,
M1,49,nominal,M1_nominal_0049,B,M2,True,R,-1.212031671573713,100,0.0,100,0,-1.212031671573713,
M1,49,nominal,M1_nominal_0049,B,M2,True,L,-1.364060345209484,100,0.0,100,0,-1.364060345209484,
M1,49,nominal,M1_nominal_0049,B,M3,True,R,-1.2161936786742302,100,0.01,99,1,-1.221490755982781,-0.6917830251277094
M1,49,nominal,M1_nominal_0049,B,M3,True,L,-1.3555091049867374,100,0.0,100,0,-1.3555091049867374,
M1,50,nominal,M1_nominal_0050,B,M1,True,R,-1.4431617421403808,100,0.0,100,0,-1.4431617421403808,
M1,50,nominal,M1_nominal_0050,B,M1,True,L,-1.8893029664511958,100,0.0,100,0,-1.8893029664511958,
M1,50,nominal,M1_nominal_0050,B,M2,True,R,-1.442968659356836,100,0.0,100,0,-1.442968659356836,
M1,50,nominal,M1_nominal_0050,B,M2,True,L,-1.8892716348941163,100,0.0,100,0,-1.8892716348941163,
M1,50,nominal,M1_nominal_0050,B,M3,True,R,-1.4428717423118014,100,0.0,100,0,-1.4428717423118014,
M1,50,nominal,M1_nominal_0050,B,M3,True,L,-1.893500373368712,100,0.0,100,0,-1.893500373368712,
M1,51,nominal,M1_nominal_0051,B,M1,True,R,-0.6951144167515705,100,0.01,99,1,-0.694799345834711,-0.726306437520649
M1,51,nominal,M1_nominal_0051,B,M1,True,L,-0.7350445093285083,100,0.0,100,0,-0.7350445093285083,
M1,51,nominal,M1_nominal_0051,B,M2,True,R,-0.6956751888173568,100,0.0,100,0,-0.6956751888173568,
M1,51,nominal,M1_nominal_0051,B,M2,True,L,-0.7354437624364405,100,0.0,100,0,-0.7354437624364405,
M1,51,nominal,M1_nominal_0051,B,M3,True,R,-0.6971536084459062,100,0.0,100,0,-0.6971536084459062,
M1,51,nominal,M1_nominal_0051,B,M3,True,L,-0.7339016516756344,100,0.0,100,0,-0.7339016516756344,
M1,52,nominal,M1_nominal_0052,B,M1,True,R,-1.330524141110008,100,0.09,91,9,-1.352377274689108,-1.1095646793657719
M1,52,nominal,M1_nominal_0052,B,M1,True,L,-1.3864779297867167,100,0.29,71,29,-1.2718798373330193,-1.6670456733802528
M1,52,nominal,M1_nominal_0052,B,M2,True,R,-1.3230092270999785,100,0.01,99,1,-1.3274755294670613,-0.8808452927587875
M1,52,nominal,M1_nominal_0052,B,M2,True,L,-245.5399772072769,100,0.3,70,30,-1.2814056779301093,-815.4766441090859
M1,52,nominal,M1_nominal_0052,B,M3,True,R,-1.3340275574572718,100,0.0,100,0,-1.3340275574572718,
M1,52,nominal,M1_nominal_0052,B,M3,True,L,-1.5725416098987737,100,0.22,78,22,-1.276365794341824,-2.622619501418867
M1,53,nominal,M1_nominal_0053,B,M1,True,R,-0.999122591225566,100,0.0,100,0,-0.999122591225566,
M1,53,nominal,M1_nominal_0053,B,M1,True,L,-0.7852717064459449,100,0.0,100,0,-0.7852717064459449,
M1,53,nominal,M1_nominal_0053,B,M2,True,R,-0.9914127839938591,100,0.0,100,0,-0.9914127839938591,
M1,53,nominal,M1_nominal_0053,B,M2,True,L,-0.7906902277718263,100,0.0,100,0,-0.7906902277718263,
M1,53,nominal,M1_nominal_0053,B,M3,True,R,-0.998966671976291,100,0.01,99,1,-0.9796708636042774,-2.9092517008056538
M1,53,nominal,M1_nominal_0053,B,M3,True,L,-0.7876784835691936,100,0.0,100,0,-0.7876784835691936,
M1,54,nominal,M1_nominal_0054,B,M1,True,R,-1.3011766475617177,100,0.01,99,1,-1.3063379654513274,-0.7902061764903825
M1,54,nominal,M1_nominal_0054,B,M1,True,L,-1.5155791983946758,100,0.0,100,0,-1.5155791983946758,
M1,54,nominal,M1_nominal_0054,B,M2,True,R,-1.3015314212244025,100,0.01,99,1,-1.3066286053009044,-0.7969101976507232
M1,54,nominal,M1_nominal_0054,B,M2,True,L,-1.5180278582744953,100,0.03,97,3,-1.5222563095307942,-1.38130793432084
M1,54,nominal,M1_nominal_0054,B,M3,True,R,-1.3027159198823641,100,0.0,100,0,-1.3027159198823641,
M1,54,nominal,M1_nominal_0054,B,M3,True,L,-1.511669887419891,100,0.0,100,0,-1.511669887419891,
M1,55,nominal,M1_nominal_0055,B,M1,True,R,-0.7787872473843324,100,0.0,100,0,-0.7787872473843324,
M1,55,nominal,M1_nominal_0055,B,M1,True,L,-1.061265096621773,100,0.0,100,0,-1.061265096621773,
M1,55,nominal,M1_nominal_0055,B,M2,True,R,-0.783054763930376,100,0.01,99,1,-0.7875500431854952,-0.33802211767355517
M1,55,nominal,M1_nominal_0055,B,M2,True,L,-1.0646930378633774,100,0.01,99,1,-1.0479427193058521,-2.7229745750583665
M1,55,nominal,M1_nominal_0055,B,M3,True,R,-0.779071125552489,100,0.0,100,0,-0.779071125552489,
M1,55,nominal,M1_nominal_0055,B,M3,True,L,-1.0674180723743476,100,0.01,99,1,-1.0717869767282433,-0.6348965413386713
M1,56,nominal,M1_nominal_0056,B,M1,True,R,-0.9271652172369385,100,0.0,100,0,-0.9271652172369385,
M1,56,nominal,M1_nominal_0056,B,M1,True,L,-1.1078323737072635,100,0.0,100,0,-1.1078323737072635,
M1,56,nominal,M1_nominal_0056,B,M2,True,R,-0.929805632728508,100,0.0,100,0,-0.929805632728508,
M1,56,nominal,M1_nominal_0056,B,M2,True,L,-1.0840941109060271,100,0.0,100,0,-1.0840941109060271,
M1,56,nominal,M1_nominal_0056,B,M3,True,R,-0.9264074825573176,100,0.0,100,0,-0.9264074825573176,
M1,56,nominal,M1_nominal_0056,B,M3,True,L,-1.1198719357662679,100,0.0,100,0,-1.1198719357662679,
M1,57,nominal,M1_nominal_0057,B,M1,True,R,0.12684732235083815,100,0.0,100,0,0.12684732235083815,
M1,57,nominal,M1_nominal_0057,B,M1,True,L,0.29305177600701265,100,0.03,97,3,0.2743801732973883,0.8967669302848686
M1,57,nominal,M1_nominal_0057,B,M2,True,R,0.1292996539197142,100,0.0,100,0,0.1292996539197142,
M1,57,nominal,M1_nominal_0057,B,M2,True,L,0.2909536076280579,100,0.0,100,0,0.2909536076280579,
M1,57,nominal,M1_nominal_0057,B,M3,True,R,0.1283923499239746,100,0.0,100,0,0.1283923499239746,
M1,57,nominal,M1_nominal_0057,B,M3,True,L,0.29286508284751167,100,0.0,100,0,0.29286508284751167,
M1,58,nominal,M1_nominal_0058,B,M1,True,R,-1524.5009299959672,100,0.54,46,54,-1.1137894660303176,-2822.2010867436916
M1,58,nominal,M1_nominal_0058,B,M1,True,L,-0.9227346848118008,100,0.0,100,0,-0.9227346848118008,
M1,58,nominal,M1_nominal_0058,B,M2,True,R,-3882203.970167175,100,0.55,45,55,-1.0551322420294038,-7058551.809741207
M1,58,nominal,M1_nominal_0058,B,M2,True,L,-0.9337401484960776,100,0.0,100,0,-0.9337401484960776,
M1,58,nominal,M1_nominal_0058,B,M3,True,R,-279.46096493022964,100,0.56,44,56,-0.9712736101062329,-498.27429382461224
M1,58,nominal,M1_nominal_0058,B,M3,True,L,-0.9071273185277913,100,0.0,100,0,-0.9071273185277913,
M1,59,nominal,M1_nominal_0059,B,M1,True,R,-0.9949798265194064,100,0.01,99,1,-0.9988720902896562,-0.6096457132646964
M1,59,nominal,M1_nominal_0059,B,M1,True,L,-1.3632477579533193,100,0.0,100,0,-1.3632477579533193,
M1,59,nominal,M1_nominal_0059,B,M2,True,R,-0.991367832316741,100,0.02,98,2,-0.9949416233003329,-0.8162520741207271
M1,59,nominal,M1_nominal_0059,B,M2,True,L,-1.3566729927264478,100,0.0,100,0,-1.3566729927264478,
M1,59,nominal,M1_nominal_0059,B,M3,True,R,-0.9943114832662373,100,0.0,100,0,-0.9943114832662373,
M1,59,nominal,M1_nominal_0059,B,M3,True,L,-1.362510352411466,100,0.0,100,0,-1.362510352411466,
M1,60,nominal,M1_nominal_0060,B,M1,True,R,-1.2280964580172637,100,0.01,99,1,-1.2218110183748685,-1.850354982614418
M1,60,nominal,M1_nominal_0060,B,M1,True,L,-1.2315620946114891,100,0.0,100,0,-1.2315620946114891,
M1,60,nominal,M1_nominal_0060,B,M2,True,R,-1.2347434996908093,100,0.02,98,2,-1.2310778528216944,-1.4143601962774408
M1,60,nominal,M1_nominal_0060,B,M2,True,L,-1.2462686139780026,100,0.0,100,0,-1.2462686139780026,
M1,60,nominal,M1_nominal_0060,B,M3,True,R,-1.2280812258230667,100,0.0,100,0,-1.2280812258230667,
M1,60,nominal,M1_nominal_0060,B,M3,True,L,-1.225691160745917,100,0.0,100,0,-1.225691160745917,
M1,61,nominal,M1_nominal_0061,B,M1,True,R,-1.0465583719486122,100,0.0,100,0,-1.0465583719486122,
M1,61,nominal,M1_nominal_0061,B,M1,True,L,-1.032059281778997,100,0.01,99,1,-1.0287288156386036,-1.361775429677935
M1,61,nominal,M1_nominal_0061,B,M2,True,R,-1.047907638221668,100,0.0,100,0,-1.047907638221668,
M1,61,nominal,M1_nominal_0061,B,M2,True,L,-1.0301779313521953,100,0.0,100,0,-1.0301779313521953,
M1,61,nominal,M1_nominal_0061,B,M3,True,R,-1.0443160616005445,100,0.0,100,0,-1.0443160616005445,
M1,61,nominal,M1_nominal_0061,B,M3,True,L,-1.0338838043861054,100,0.0,100,0,-1.0338838043861054,
M1,62,nominal,M1_nominal_0062,B,M1,True,R,-1.2446272474507325,100,0.0,100,0,-1.2446272474507325,
M1,62,nominal,M1_nominal_0062,B,M1,True,L,-1.7949710717738856,100,0.0,100,0,-1.7949710717738856,
M1,62,nominal,M1_nominal_0062,B,M2,True,R,-1.241416121665033,100,0.0,100,0,-1.241416121665033,
M1,62,nominal,M1_nominal_0062,B,M2,True,L,-1.8006561717874445,100,0.0,100,0,-1.8006561717874445,
M1,62,nominal,M1_nominal_0062,B,M3,True,R,-1.2416069473279143,100,0.0,100,0,-1.2416069473279143,
M1,62,nominal,M1_nominal_0062,B,M3,True,L,-1.7939443607373153,100,0.0,100,0,-1.7939443607373153,
M1,63,nominal,M1_nominal_0063,B,M1,True,R,-1.247422035351652,100,0.0,100,0,-1.247422035351652,
M1,63,nominal,M1_nominal_0063,B,M1,True,L,-1.3490238484015618,100,0.0,100,0,-1.3490238484015618,
M1,63,nominal,M1_nominal_0063,B,M2,True,R,-1.2475363009045295,100,0.0,100,0,-1.2475363009045295,
M1,63,nominal,M1_nominal_0063,B,M2,True,L,-1.3489458959301024,100,0.0,100,0,-1.3489458959301024,
M1,63,nominal,M1_nominal_0063,B,M3,True,R,-1.246956495834511,100,0.0,100,0,-1.246956495834511,
M1,63,nominal,M1_nominal_0063,B,M3,True,L,-1.3496472527038688,100,0.0,100,0,-1.3496472527038688,
M1,64,nominal,M1_nominal_0064,B,M1,True,R,-1.4674710139550846,100,0.0,100,0,-1.4674710139550846,
M1,64,nominal,M1_nominal_0064,B,M1,True,L,-1.6467858691196633,100,0.0,100,0,-1.6467858691196633,
M1,64,nominal,M1_nominal_0064,B,M2,True,R,-1.4681972463810746,100,0.0,100,0,-1.4681972463810746,
M1,64,nominal,M1_nominal_0064,B,M2,True,L,-1.6504103774241228,100,0.0,100,0,-1.6504103774241228,
M1,64,nominal,M1_nominal_0064,B,M3,True,R,-1.466708614111143,100,0.0,100,0,-1.466708614111143,
M1,64,nominal,M1_nominal_0064,B,M3,True,L,-1.6466668230252894,100,0.0,100,0,-1.6466668230252894,
M1,65,nominal,M1_nominal_0065,B,M1,True,R,-1.277375758117787,100,0.0,100,0,-1.277375758117787,
M1,65,nominal,M1_nominal_0065,B,M1,True,L,-1.8877822146672762,100,0.06,94,6,-1.9146623505468594,-1.4666600858871346
M1,65,nominal,M1_nominal_0065,B,M2,True,R,-1.278217478213329,100,0.01,99,1,-1.2742297965065557,-1.672997967183907
M1,65,nominal,M1_nominal_0065,B,M2,True,L,-1.8909751557622838,100,0.02,98,2,-1.8966067272600362,-1.6150281523724082
M1,65,nominal,M1_nominal_0065,B,M3,True,R,-1.2770446412389311,100,0.0,100,0,-1.2770446412389311,
M1,65,nominal,M1_nominal_0065,B,M3,True,L,-1.8897407446305516,100,0.0,100,0,-1.8897407446305516,
M1,66,nominal,M1_nominal_0066,B,M1,True,R,-1.670103192611385,100,0.0,100,0,-1.670103192611385,
M1,66,nominal,M1_nominal_0066,B,M1,True,L,-1.9497853112323558,100,0.08,92,8,-1.9940244150891346,-1.4410356168793985
M1,66,nominal,M1_nominal_0066,B,M2,True,R,-1.6687135440376355,100,0.0,100,0,-1.6687135440376355,
M1,66,nominal,M1_nominal_0066,B,M2,True,L,-1.9365534471604207,100,0.02,98,2,-1.9513134227643463,-1.213314642568071
M1,66,nominal,M1_nominal_0066,B,M3,True,R,-1.6713350136868792,100,0.0,100,0,-1.6713350136868792,
M1,66,nominal,M1_nominal_0066,B,M3,True,L,-1.950102641077373,100,0.0,100,0,-1.950102641077373,
M1,67,nominal,M1_nominal_0067,B,M1,True,R,-1.3562197760832322,100,0.0,100,0,-1.3562197760832322,
M1,67,nominal,M1_nominal_0067,B,M1,True,L,-1.6041466051481381,100,0.01,99,1,-1.6107297548190715,-0.9524147877257328
M1,67,nominal,M1_nominal_0067,B,M2,True,R,-1.347976077821405,100,0.0,100,0,-1.347976077821405,
M1,67,nominal,M1_nominal_0067,B,M2,True,L,-1.6077934794744748,100,0.01,99,1,-1.614186235569594,-0.9749106260576951
M1,67,nominal,M1_nominal_0067,B,M3,True,R,-1.3458969685867888,100,0.01,99,1,-1.3515897352251556,-0.7823130713884665
M1,67,nominal,M1_nominal_0067,B,M3,True,L,-1.6324120032242433,100,0.02,98,2,-1.641065886258165,-1.208371734562084
M1,68,nominal,M1_nominal_0068,B,M1,True,R,-1.217175266005703,100,0.01,99,1,-1.2125343933113708,-1.6766216627445731
M1,68,nominal,M1_nominal_0068,B,M1,True,L,-1.5124318627720799,100,0.01,99,1,-1.5128345751503278,-1.4725633373255107
M1,68,nominal,M1_nominal_0068,B,M2,True,R,-1.2120182520062337,100,0.04,96,4,-1.2134575053041707,-1.1774761728557441
M1,68,nominal,M1_nominal_0068,B,M2,True,L,-1.509609796588976,100,0.01,99,1,-1.5097580061145774,-1.4949370535544608
M1,68,nominal,M1_nominal_0068,B,M3,True,R,-1.2090282127725107,100,0.0,100,0,-1.2090282127725107,
M1,68,nominal,M1_nominal_0068,B,M3,True,L,-1.5046312848723415,100,0.0,100,0,-1.5046312848723415,
M1,69,nominal,M1_nominal_0069,B,M1,True,R,-1.578343839877829,100,0.17,83,17,-1.6180124656741,-1.3846676080489744
M1,69,nominal,M1_nominal_0069,B,M1,True,L,-1.644521896538783,100,0.01,99,1,-1.650016593839084,-1.1005468638089606
M1,69,nominal,M1_nominal_0069,B,M2,True,R,-1.5782398480728168,100,0.06,94,6,-1.5952414384179943,-1.3118815993317006
M1,69,nominal,M1_nominal_0069,B,M2,True,L,-1.6457151848339218,100,0.08,92,8,-1.655287866368812,-1.535629347182682
M1,69,nominal,M1_nominal_0069,B,M3,True,R,-1.58100612717855,100,0.0,100,0,-1.58100612717855,
M1,69,nominal,M1_nominal_0069,B,M3,True,L,-1.6449287536654498,100,0.0,100,0,-1.6449287536654498,
M1,70,nominal,M1_nominal_0070,B,M1,True,R,-1.0336394697036482,100,0.0,100,0,-1.0336394697036482,
M1,70,nominal,M1_nominal_0070,B,M1,True,L,-1.2356042344625215,100,0.08,92,8,-1.2690982932605956,-0.8504225582846697
M1,70,nominal,M1_nominal_0070,B,M2,True,R,-1.0389089354646472,100,0.0,100,0,-1.0389089354646472,
M1,70,nominal,M1_nominal_0070,B,M2,True,L,-1.2341578897852206,100,0.0,100,0,-1.2341578897852206,
M1,70,nominal,M1_nominal_0070,B,M3,True,R,-1.0350028778970124,100,0.0,100,0,-1.0350028778970124,
M1,70,nominal,M1_nominal_0070,B,M3,True,L,-1.229164335019509,100,0.0,100,0,-1.229164335019509,
M1,71,nominal,M1_nominal_0071,B,M1,True,R,-1.8069246528450942,100,0.0,100,0,-1.8069246528450942,
M1,71,nominal,M1_nominal_0071,B,M1,True,L,-1.9628485173974917,100,0.0,100,0,-1.9628485173974917,
M1,71,nominal,M1_nominal_0071,B,M2,True,R,-1.8113399846772813,100,0.0,100,0,-1.8113399846772813,
M1,71,nominal,M1_nominal_0071,B,M2,True,L,-1.9634472270769323,100,0.0,100,0,-1.9634472270769323,
M1,71,nominal,M1_nominal_0071,B,M3,True,R,-1.8106213877584654,100,0.03,97,3,-1.817032728008406,-1.6033213863437121
M1,71,nominal,M1_nominal_0071,B,M3,True,L,-1.9651024578854512,100,0.0,100,0,-1.9651024578854512,
M1,72,nominal,M1_nominal_0072,B,M1,True,R,-1.794546042657101,100,0.03,97,3,-1.784328192700391,-2.124923191257381
M1,72,nominal,M1_nominal_0072,B,M1,True,L,-1.9871462253259535,100,0.06,94,6,-1.9879637851442788,-1.974337788172192
