participant,model,choice_only,objective,success,best_start_index,message,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma,fit_run,multistarts_used,config_sha256,processed_data_sha256,data_pipeline_sha256,git_commit,runtime_sha256
omy06qkfz,M2,False,408.2317826908945,True,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.415257252093945,0.6210475725337209,-1.5385499505548312,0.4891405857919784,0.45451113244783115,-7.202387476535507,-0.7683167773477333,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
orxx7nl6z,M2,False,311.0211976849736,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.087594431564823,0.3176488931965327,-1.0763462488113282,-0.2445922480272035,0.015105056428405974,-7.887077295519676,-0.2738882105247106,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
p5lejwwzi,M2,False,433.04472165959777,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.1941154368304617,-0.3909811265232601,-2.070353017217847,0.6845328660297778,0.03485922771198302,-7.943010771008957,-0.5387055709321852,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
qhp782ect,M2,False,385.6080201428253,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.004636698864433,-1.2287614772961597,0.0009288462451655896,0.8697435169709455,0.05764889643186445,-10.605165049283846,-0.8887865123739092,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
rncbe0zlg,M2,False,311.1786600040558,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.036710136089968294,-0.03684723618386306,0.7737648530504774,0.7651684426916231,0.23612941213220118,-8.653626050195014,-1.18519219168878,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ru26ufirj,M2,False,437.3458144388773,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8829972451819523,-1.5478780178861262,0.852374772347234,0.5854162326927577,0.5337548035214779,-9.8184381642163,-0.44924119055773243,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
rv0b4sx2y,M2,False,320.2084121618846,True,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-1.2539863026297067,1.6564708237162071,-0.8670954259191314,0.32776272985074983,0.1534823191138316,-9.631781845138514,-0.8309915946136064,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
s4xqtibhr,M2,False,572.0721508768619,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9881413059472774,0.9491818343952401,-1.4899267615658633,0.404649128096702,0.3367770529335759,-6.368439931132998,0.2919191638425252,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
t0p3bj6ne,M2,False,411.0539808224357,True,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.30669886402597263,0.5365605266097941,0.6180696154555886,0.8238134949277677,0.32506844485712433,-7.8459558017189295,-0.7577965934383947,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ta33uq804,M2,False,389.64605654031396,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.027941184490752,0.21045978447382108,-0.3905514082060509,0.9426642674304775,0.18345533593833066,-8.421778780758903,-1.10480587419849,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
u3yyfob1i,M2,False,371.7479290320825,True,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1881084226207463,1.718093743286201,-2.247345881019746,0.7037103244984821,-0.17824540184200302,-5.045158027912307,-0.8492207547981989,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
uq15yb622,M2,False,420.8100433283951,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0814272144394055,0.7029955309432269,0.6069601854960134,1.136266415010468,0.25300492449980555,-6.813987230881775,-1.0375204987884996,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vdnjz8uta,M2,False,261.31073057523355,True,4,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.11191798354471144,-0.622893728963753,2.969238121450107,0.7409822049539577,0.13300759594029782,-9.12601656363468,-1.099645435487172,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vr0a0xs4k,M2,False,277.92207022184994,True,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.330721117893863,1.1569587507011545,-0.91930270051374,0.15388711848306286,0.3470318563542554,-5.315818237557548,-0.9808086605631636,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
x71tw2ykd,M2,False,451.75467772688796,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.4564574438594017,1.0215407466803905,0.2527974411505072,1.1323544377905863,0.17899311490001446,-8.932624496969051,-0.852387583992814,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,M2,False,308.3503619972422,True,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.8756243779385436,-1.456035242813932,-0.852649312781463,0.5502165930753727,0.11687128890064556,-9.94548590472193,-1.0349249861183873,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,M2,False,384.0344886117506,True,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8793766703761958,1.4411264020037489,-1.4798523934600882,0.5894325708537623,0.10144632321036928,-4.5946204605733305,-0.7961193920301434,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,M2,False,382.9009959870165,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0848452470970376,0.3482560018129131,-0.5612502249457088,0.6584388758215736,0.2020371171516181,-7.777001340854348,-0.8770768670652145,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
2rrjzhgj9,M3,False,349.95991548254096,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.42002172787631115,0.07113639155190839,-0.35682371038693245,0.861522069758704,0.006936357637460846,-4.456391615859313,-1.0584955515789118,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
3lmzwis6r,M3,False,445.8694543149267,True,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1588933902493193,0.030057167884331146,0.23319877209933804,1.023334869230153,0.32584173018321433,-4.598606609768436,-0.8598598245722395,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
4f8msviwg,M3,False,253.83459470182856,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.34024469030139304,-1.5614420209122315,-0.5142628571129422,0.5556751476854422,0.19166702445261383,-6.290798260156057,-1.326566605736657,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
52b64k0rp,M3,False,397.0692425431466,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.826304348919176,1.1375854082443635,-1.6622434064088702,0.6452346559881017,0.007094704534586302,-5.015831097981955,-0.7694126129427722,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
5wlmihb4c,M3,False,297.53690782492043,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0619462178401764,-0.25395572092707464,-0.430474939095173,0.8121643806596126,-0.11703916177281089,-4.723876884098606,-1.2530174630911604,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
6owg3par9,M3,False,334.2235198778591,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.2301643880592632,-0.053822043034680585,1.2105663278787304,0.6940015001645344,0.24422102058920728,-4.550481094141058,-0.9040077920700135,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
8py7pm5i0,M3,False,324.2911645451831,True,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2193440699636036,1.3549402608343575,-0.516782125623177,0.3629806623616482,0.236590000677331,-4.090228704831508,-0.8706232366870666,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
95vrrzevd,M3,False,262.55328824936356,True,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0163742289530653,-1.1470328370776885,0.8734474703727039,0.7844885567059058,-0.09842859386196331,-4.710797821305599,-1.2217595149743783,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
bh348lli7,M3,False,-24.923064872857054,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.8559884972067704,-3.305381265512163,4.60517,-0.6233200686953921,-0.18945388957734036,-6.35198372839159,-0.8841343363339458,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
c0ry57ax9,M3,False,320.51146357872767,True,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.666728221050156,-1.3592437435390807,-2.6911013030457016,0.3648262281456469,0.2086689685805566,-4.41059773783556,-0.9355946095568325,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ck5f3lx8c,M3,False,340.68683349281196,True,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9778465616540862,0.03610334624872903,0.7880120281192953,0.8018747707557988,0.26531055884379845,-5.052592034538317,-1.0842209623957189,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ctdyczfpw,M3,False,302.0552856998915,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.39201718709742817,-1.7393958454284146,0.6950577425151301,0.8216072817502565,-0.09027014701428354,-4.604626114516602,-1.0550464745908426,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
dasemqdsv,M3,False,323.43287990631467,True,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7964811159975418,-0.4983527104222978,-0.15601840371175785,0.6561209695478674,0.04062491697627851,-4.793614468315006,-1.007114121418076,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
derouhkrw,M3,False,375.92540850776834,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5662768994379229,-0.07631102818462898,1.2579559620906104,0.8534141307825751,0.31169255181409405,-4.204116167004322,-0.875786440418056,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
dm8t9csqy,M3,False,364.827344601769,True,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2352102271597145,-0.9008936548598598,0.44047847640393006,0.8733263277071599,0.1995783323754678,-5.449616629396773,-1.021957210287251,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
eqi6zanpf,M3,False,405.9676142164045,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5107620768685945,-1.8710645324140638,0.3089626788445491,1.2040679320579515,0.030227226038041146,-5.0232537134079855,-1.0547012456766072,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
etxmnk1pg,M3,False,416.5585578400442,True,4,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8355660360685644,-1.1009729586977959,-0.4349367058186655,0.7724397295598187,0.24852570941327412,-5.497637576457374,-0.791635336628615,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
goz8d3fp9,M3,False,435.17236836202295,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9075919598023658,-0.5620148219400511,0.5416865939407476,0.9681035830659284,0.14276229555537076,-5.150256588769876,-0.7296844624705952,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
hrqn8w6vu,M3,False,433.9709911968765,True,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8108483055315006,1.804084166896996,-1.191106513390698,0.701688286199169,0.3074117826085059,-4.69479977276881,-0.7742977631376695,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ig1j8ozi9,M3,False,381.25512361653244,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.78856775578188,1.3373256391544595,-0.09788065429431952,0.7848592173709701,0.34508202032328517,-3.397791422756706,-0.9773617440809309,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
iogaivfgt,M3,False,455.70965402512354,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.998184367275477,0.32961592031556297,-0.39710957133464153,1.177671206692534,0.10212448295374298,-4.892463193497305,-0.9430143791454446,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ir0t9ca41,M3,False,351.6209032232234,True,5,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.1280556492158009,-0.12085712034554573,-0.7033990195568028,0.4301929470492941,0.31635350957451613,-4.26431279773682,-0.7824267355620546,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
jtf46arcd,M3,False,455.6283833496068,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4097945889225008,-2.036383212983091,-1.2643818424237296,1.2387429347249526,-0.12972317192175786,-4.957332914228708,-0.8124890295874392,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
kimjztxjq,M3,False,483.91966647203634,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7608621311088086,0.8614059658704867,-0.212193447718359,1.214510770120858,0.3633219752582673,-4.123896206556936,-0.87098140183459,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
